customer_id,age,income,tenure_months,monthly_charges,contract_type,payment_method,total_calls,data_usage_gb,num_products,complaint_registered,churn
CUST004357,25,57577,48,86.26,Month-to-Month,Credit Card,0,32.83,3,No,0
CUST004358,43,20K,29,,Two-Year,Electronic Check,43,47.94,3,No,0
CUST004359,53,44K,22,85.5,Month-to-Month,Bank Transfer,1,18.94,3,No,1
CUST004360,18,30810,21,37.99,Two-Year,Electronic Check,3,26.23,3,No,0
CUST004361,35,88,578,44,101.39,One-Year,Credit Card,1,45.52,4,Yes,1
CUST004362,50,$93078,55,91.54,Two-Year,Credit Card,1,55.21,5,Yes,0
CUST004363,34,32820,42,25.18,Month-to-Month,Credit Card,2,11.78,1,Yes,1
CUST004364,,66K,36,,One-Year,Credit Card,0,36.95,2,Yes,0
CUST004365,32,$24043,47,59.52,One-Year,Bank Transfer,4,47.46,1,No,0
CUST004366,36,68920,72,53.39,Two-Year,Bank Transfer,5,51.01,5,No,0
CUST004367,36,40K,17,60.83,Month-to-Month,Electronic Check,22,31.26,5,Yes,1
CUST004368,37,123290,1,58.12,One-Year,Electronic Check,3,11.35,4,No,0
CUST004369,42,$78852,65,49.82,Two-Year,Credit Card,7,14.01,4,No,0
CUST004370,48,$21579,39,65.02,One-Year,Bank Transfer,17,18.82,1,No,0
CUST004371,43,83,412,49,,Two-Year,Electronic Check,3,15.96,3,No,0
CUST004372,48,$84303,5,20,Month-to-Month,Electronic Check,4,11.62,2,No,0
CUST004373,43,$50355,50,112.47,Two-Year,Credit Card,48,25.7,3,No,1
CUST004374,43,94K,33,65.1,Two-Year,Bank Transfer,37,4.08,1,Yes,0
CUST004375,43,63K,25,84.52,One-Year,Credit Card,6,29.91,1,No,0
CUST004376,18,83K,36,42.5,One-Year,Credit Card,3,74.12,5,Yes,1
CUST004377,42,$20000,66,82.7,Two-Year,Electronic Check,2,16.41,3,No,0
CUST004378,48,57937,24,,Two-Year,Credit Card,1,29.04,2,No,0
CUST004379,40,$42010,18,96.46,Two-Year,Credit Card,5,26.44,1,No,0
CUST004380,26,74K,8,,Two-Year,Credit Card,5,39.18,2,No,0
CUST004381,23,45,487,37,56.57,Month-to-Month,Credit Card,2,35.81,5,Yes,0
CUST004382,15,62,495,-1,113.81,One-Year,Credit Card,1,27.78,3,No,0
CUST004383,48,30,698,72,26.38,Month-to-Month,Bank Transfer,4,40.64,3,No,1
CUST004384,43,$30740,14,62.96,One-Year,Bank Transfer,1,3.55,4,No,0
CUST004385,28,55K,23,63.82,One-Year,Credit Card,3,37.61,4,No,0
CUST004386,57,20000,8,60.99,Month-to-Month,Credit Card,31,4.2,2,No,1
CUST004387,55,$42188,34,86.68,Two-Year,Credit Card,2,31.81,5,Yes,1
CUST004388,48,39971,28,30.79,One-Year,Bank Transfer,2,35.29,1,No,0
CUST004389,40,28110,4,102.29,Two-Year,Mailed Check,3,52.92,1,No,0
CUST004390,18,$63069,59,49.37,Month-to-Month,Electronic Check,4,38.86,4,Yes,1
CUST004391,33,58933,40,66.2,One-Year,Credit Card,3,31.02,5,No,0
CUST004392,18,63K,44,76.09,Month-to-Month,Bank Transfer,4,25.07,3,No,1
CUST004393,55,,46,,One-Year,Credit Card,3,63.21,5,No,0
CUST004394,42,55192,21,20,Two-Year,Credit Card,4,12.38,5,No,0
CUST004395,63,55K,43,,Two-Year,Credit Card,1,13.97,5,No,0
CUST004396,18,60K,27,,Two-Year,Credit Card,2,13.6,4,Yes,0
CUST004397,39,$32924,34,20,Two-Year,Bank Transfer,2,26.68,5,No,0
CUST004398,22,94,490,28,66.49,Month-to-Month,Credit Card,2,34.29,2,No,0
CUST004399,41,32,053,41,39.4,Month-to-Month,Credit Card,7,45.43,3,No,0
CUST004400,18,95,310,72,119.29,Two-Year,Electronic Check,0,25.05,2,Yes,0
CUST004401,,20452,37,71.7,Two-Year,Electronic Check,1,5.5,5,No,0
CUST004402,43,$74544,45,37.23,One-Year,Bank Transfer,33,2.31,3,Yes,1
CUST004403,21,72,675,43,22.68,Two-Year,Bank Transfer,1,18.75,5,No,1
CUST004404,27,52865,42,,Two-Year,Bank Transfer,1,55.43,3,No,0
CUST004405,43,25K,29,46.57,Two-Year,Bank Transfer,4,59.66,5,Yes,0
CUST004406,49,75756,57,42.71,One-Year,Credit Card,5,30.77,4,Yes,0
CUST004407,23,49,460,39,84.44,Month-to-Month,Credit Card,4,48.46,3,Yes,1
CUST004408,52,48,782,20,82.74,Month-to-Month,Bank Transfer,5,21.6,3,No,1
CUST004409,18,$79287,52,66.26,Two-Year,Bank Transfer,7,21.34,5,No,0
CUST004410,71,37339,55,70.05,One-Year,Credit Card,3,13.99,4,No,0
CUST004411,36,94,637,6,,One-Year,Electronic Check,5,15.38,5,No,0
CUST004412,54,73K,53,105.48,Two-Year,Bank Transfer,4,31.8,3,No,0
CUST004413,44,81,232,60,,Two-Year,Credit Card,4,15.44,1,No,1
CUST004414,29,20,000,15,34.14,One-Year,Electronic Check,3,0.48,4,No,1
CUST004415,57,$62627,36,61.67,One-Year,Electronic Check,3,55.31,1,No,0
CUST004416,74,341,922,11,53,One-Year,Credit Card,5,18.49,2,Yes,1
CUST004417,,67K,23,27.47,One-Year,Credit Card,27,19.23,2,No,1
CUST004418,23,20K,18,70.76,Month-to-Month,Credit Card,4,12.92,1,No,0
CUST004419,44,,71,63.23,Two-Year,Credit Card,7,11.52,1,No,0
CUST004420,52,41,965,4,80.51,Month-to-Month,Electronic Check,0,46.72,2,No,1
CUST004421,41,66,845,28,,Month-to-Month,Bank Transfer,4,56.24,1,No,1
CUST004422,67,$62875,5,119.07,Two-Year,Electronic Check,4,17.54,3,Yes,1
CUST004423,50,77427,17,25.92,One-Year,Credit Card,2,3.55,3,No,0
CUST004424,62,79,349,48,74.38,Month-to-Month,Credit Card,3,23.67,3,No,0
CUST004425,41,49K,18,83.82,One-Year,Bank Transfer,3,29.64,3,No,0
CUST004426,,68,038,53,35.27,One-Year,Electronic Check,3,20.23,5,No,0
CUST004427,,28,613,21,80.02,Month-to-Month,Credit Card,2,35.41,5,No,1
CUST004428,19,33K,14,30.7,Two-Year,Bank Transfer,1,74.95,2,No,0
CUST004429,18,432K,18,77.7,Month-to-Month,Credit Card,2,71.35,5,Yes,0
CUST004430,34,61,885,33,42.96,Month-to-Month,Electronic Check,5,40.8,4,No,1
CUST004431,33,33,095,6,51.36,One-Year,Bank Transfer,3,1.39,1,Yes,1
CUST004432,,$69296,16,,Two-Year,Bank Transfer,1,12.66,1,No,0
CUST004433,54,487,108,34,,Two-Year,Bank Transfer,0,51.41,5,No,0
CUST004434,37,36K,12,44.98,One-Year,Credit Card,4,28.46,1,No,0
CUST004435,18,$46895,6,94.29,One-Year,Bank Transfer,2,14.7,4,No,1
CUST004436,50,82,180,9,35.61,Month-to-Month,Credit Card,1,24.7,2,No,1
CUST004437,,44754,47,63.54,Month-to-Month,Credit Card,4,41.02,2,No,1
CUST004438,55,$28046,51,,Two-Year,Bank Transfer,3,38.16,2,Yes,0
CUST004439,102,,61,34.41,Month-to-Month,Bank Transfer,3,44.62,3,No,1
CUST004440,25,128,804,32,118.79,One-Year,Credit Card,3,30.19,5,No,1
CUST004441,34,55,945,27,39.19,Two-Year,Credit Card,2,26.35,1,Yes,0
CUST004442,41,,12,95.4,One-Year,Credit Card,2,9.29,5,No,1
CUST004443,49,$33782,36,97.79,Month-to-Month,Electronic Check,1,25.29,5,No,0
CUST004444,45,20K,8,58.82,One-Year,Bank Transfer,3,70.71,3,No,0
CUST004445,27,36K,-2,81.09,One-Year,Bank Transfer,3,43.11,5,No,0
CUST004446,50,66,935,29,65.14,One-Year,Bank Transfer,5,29.15,1,No,0
CUST004447,51,67702,44,26.21,Month-to-Month,Credit Card,2,22.89,5,No,0
CUST004448,18,$34185,45,61.7,One-Year,Electronic Check,24,7.47,2,No,0
CUST004449,49,67,857,70,73.46,Two-Year,Credit Card,5,22.81,4,Yes,0
CUST004450,18,252905,41,91.05,Month-to-Month,Credit Card,47,18.03,3,No,0
CUST004451,37,351,009,40,67.3,Month-to-Month,Credit Card,0,51.3,3,No,0
CUST004452,45,49K,60,69.2,Month-to-Month,Electronic Check,3,12.82,4,No,0
CUST004453,33,68,451,-10,54.08,Two-Year,Bank Transfer,1,9.88,3,No,0
CUST004454,31,93K,12,80.85,One-Year,Bank Transfer,5,27.93,5,No,1
CUST004455,42,86507,23,51.52,Month-to-Month,Credit Card,2,24.5,1,No,1
CUST004456,48,55737,33,29.03,Two-Year,Credit Card,3,48.87,5,Yes,1
CUST004457,37,346,178,30,62.58,Two-Year,Credit Card,2,11.19,1,No,0
CUST004458,,71,236,45,82.2,Two-Year,Bank Transfer,7,25.82,2,No,0
CUST004459,47,39036,49,20,Month-to-Month,Bank Transfer,1,26.3,4,Yes,1
CUST004460,58,65K,-9,72.29,Two-Year,Bank Transfer,1,33.64,2,Yes,1
CUST004461,27,112536,26,77.29,One-Year,Credit Card,3,8.97,3,Yes,0
CUST004462,39,20,000,38,56.7,Two-Year,Credit Card,0,9.55,3,Yes,1
CUST004463,42,$54662,49,80.24,One-Year,Credit Card,0,23.26,3,No,0
CUST004464,25,,64,26.73,Month-to-Month,Electronic Check,6,30.06,4,No,1
CUST004465,56,81839,71,63.04,One-Year,Electronic Check,2,11.07,5,No,0
CUST004466,35,56308,42,70.53,Month-to-Month,Credit Card,4,37.33,5,No,0
CUST004467,32,49K,36,59.81,One-Year,Electronic Check,5,46.75,5,No,0
CUST004468,63,75K,56,77.66,Month-to-Month,Credit Card,1,43.08,4,No,1
CUST004469,63,35523,50,,Month-to-Month,Credit Card,3,12.59,5,Yes,0
CUST004470,35,85,059,59,20,One-Year,Bank Transfer,45,17.61,1,No,0
CUST004471,18,$72814,5,54.41,One-Year,Bank Transfer,2,32.1,4,No,0
CUST004472,46,$75839,19,89.98,One-Year,Bank Transfer,3,15.36,5,No,0
CUST004473,18,20K,52,,Two-Year,Credit Card,2,17.14,2,No,0
CUST004474,95,,1,43.28,Two-Year,Bank Transfer,4,0.44,5,No,0
CUST004475,46,65K,35,76.08,One-Year,Credit Card,0,54.77,5,No,0
CUST004476,74,$52796,2,72.72,One-Year,Credit Card,4,25.36,5,Yes,1
CUST004477,62,66673,70,82.07,Two-Year,Bank Transfer,2,46.55,5,No,0
CUST004478,47,55425,18,69.3,Month-to-Month,Credit Card,4,58.89,5,Yes,1
CUST004479,55,71201,60,66.31,One-Year,Bank Transfer,2,10.93,5,No,0
CUST004480,44,$70930,24,71.93,Month-to-Month,Electronic Check,4,29.82,4,Yes,1
CUST004481,40,22K,16,95.07,Two-Year,Bank Transfer,25,2.41,4,No,0
CUST004482,30,65,221,55,72.54,One-Year,Credit Card,0,34.74,1,No,1
CUST004483,21,60K,16,81.95,Month-to-Month,Bank Transfer,49,43.4,2,No,1
CUST004484,,102792,1,121.75,Two-Year,Electronic Check,15,40.61,1,Yes,1
CUST004485,18,53885,10,57.88,One-Year,Bank Transfer,1,6.23,3,No,1
CUST004486,37,$60694,26,45.76,One-Year,Bank Transfer,0,59.06,5,No,0
CUST004487,29,20,000,1,55.15,Two-Year,Credit Card,3,34.2,3,No,1
CUST004488,18,$55474,-6,73.9,Month-to-Month,Credit Card,2,23.7,5,No,0
CUST004489,52,51K,1,69.72,Two-Year,Bank Transfer,0,28.15,1,Yes,0
CUST004490,43,65K,57,,Month-to-Month,Electronic Check,6,18.96,1,No,1
CUST004491,26,60052,-5,70,Two-Year,Electronic Check,8,24.91,5,Yes,0
CUST004492,,62K,27,79.51,Two-Year,Bank Transfer,7,20.1,4,No,0
CUST004493,50,80K,27,95.92,One-Year,Credit Card,5,19.54,5,No,0
CUST004494,25,,5,,Two-Year,Credit Card,3,4.53,1,No,0
CUST004495,47,$20000,39,49.14,One-Year,Bank Transfer,2,3.15,1,No,0
CUST004496,32,25880,19,44.42,Two-Year,Credit Card,38,4.53,3,No,0
CUST004497,58,$22359,61,,One-Year,Credit Card,4,18.3,2,No,0
CUST004498,40,47,341,29,77.6,Month-to-Month,Electronic Check,4,34.92,5,Yes,0
CUST004499,58,304K,10,51.75,Month-to-Month,Bank Transfer,2,55.57,2,No,0
CUST004500,,$70498,43,81.88,One-Year,Credit Card,4,2.34,2,Yes,0
CUST004501,39,55891,58,69.34,One-Year,Bank Transfer,3,8.12,4,Yes,0
CUST004502,42,$68774,50,,One-Year,Bank Transfer,3,25.3,2,No,0
CUST004503,40,,55,68,Month-to-Month,Credit Card,4,17.12,2,No,0
CUST004504,12,60,576,57,72.77,One-Year,Credit Card,5,19.5,3,No,0
CUST004505,63,$90918,44,101.79,One-Year,Electronic Check,2,25.89,2,No,0
CUST004506,,33,350,42,,Two-Year,Electronic Check,4,2.81,4,Yes,0
CUST004507,59,39K,32,36.49,Month-to-Month,Credit Card,1,5.24,2,No,0
CUST004508,31,62512,59,51.25,Month-to-Month,Electronic Check,21,20.91,3,No,1
CUST004509,,$27305,-9,32.49,Month-to-Month,Credit Card,2,29.57,1,No,1
CUST004510,18,73566,64,,Month-to-Month,Bank Transfer,3,36.95,5,No,0
CUST004511,19,48K,4,32.83,Month-to-Month,Electronic Check,5,19.46,1,Yes,1
CUST004512,,20,000,3,42.86,One-Year,Credit Card,2,37.23,4,No,0
CUST004513,12,,68,81.52,Two-Year,Electronic Check,5,9.34,5,Yes,0
CUST004514,30,72709,56,52.4,Two-Year,Electronic Check,15,72.97,1,No,0
CUST004515,61,71K,10,46.83,Month-to-Month,Credit Card,2,6.39,1,Yes,1
CUST004516,34,48,879,7,96.62,One-Year,Electronic Check,1,28.57,3,Yes,0
CUST004517,33,103,411,2,36.41,Month-to-Month,Credit Card,0,34.05,3,No,1
CUST004518,41,20K,72,20,Month-to-Month,Bank Transfer,1,47.16,2,No,1
CUST004519,19,$51782,4,96.93,Two-Year,Credit Card,1,43.17,4,No,0
CUST004520,37,,14,62.3,Two-Year,Credit Card,7,5.97,1,No,0
CUST004521,43,94,213,59,56.88,One-Year,Electronic Check,36,23.12,2,Yes,1
CUST004522,53,66K,14,92.29,One-Year,Bank Transfer,2,28.21,4,Yes,0
CUST004523,,$20000,61,67.33,Two-Year,Credit Card,3,25.29,3,Yes,0
CUST004524,61,78,975,46,61.42,Month-to-Month,Bank Transfer,1,8.7,4,No,1
CUST004525,18,55K,34,53.08,Two-Year,Credit Card,4,14.91,2,No,0
CUST004526,68,20K,39,24.09,Two-Year,Bank Transfer,3,33.32,4,No,0
CUST004527,59,44732,11,36.82,One-Year,Credit Card,4,51.62,1,No,0
CUST004528,42,107,701,11,97.89,Two-Year,Credit Card,3,17.91,4,No,1
CUST004529,36,20000,40,73.86,One-Year,Credit Card,4,16.07,5,No,1
CUST004530,55,74K,39,54.77,One-Year,Bank Transfer,1,29.49,4,No,0
CUST004531,33,100K,57,64.68,Two-Year,Credit Card,3,11.94,5,No,0
CUST004532,40,20K,19,93.22,Two-Year,Electronic Check,4,22.91,3,Yes,0
CUST004533,53,95878,59,36.28,Two-Year,Bank Transfer,3,27.05,4,No,0
CUST004534,40,$42291,65,72.43,Month-to-Month,Electronic Check,5,51.03,1,No,0
CUST004535,30,,32,37.14,Month-to-Month,Credit Card,3,9.2,2,No,1
CUST004536,37,,31,96.32,One-Year,Bank Transfer,42,30.69,4,No,0
CUST004537,30,,-5,63.54,Month-to-Month,Credit Card,4,31.28,5,No,1
CUST004538,,74074,16,59,Month-to-Month,Bank Transfer,3,10.98,5,Yes,1
CUST004539,45,57,178,55,51.79,Two-Year,Credit Card,2,14.99,5,No,1
CUST004540,39,28K,6,71.81,Month-to-Month,Bank Transfer,2,35.31,3,No,1
CUST004541,52,30,829,3,55.8,Two-Year,Credit Card,6,67.55,3,No,0
CUST004542,33,58K,52,87.72,One-Year,Credit Card,1,33.32,5,No,0
CUST004543,52,31K,39,28.57,Two-Year,Bank Transfer,1,30.38,5,Yes,0
CUST004544,43,,61,86.09,Two-Year,Bank Transfer,0,13.18,3,No,1
CUST004545,34,57990,17,27.29,Month-to-Month,Credit Card,3,33.37,4,No,0
CUST004546,44,91K,48,20,Month-to-Month,Credit Card,4,54.78,2,No,1
CUST004547,59,41,775,14,78.3,Two-Year,Credit Card,3,48.54,3,No,0
CUST004548,68,69,975,3,,Month-to-Month,Credit Card,5,57.49,5,No,1
CUST004549,35,33K,10,61.45,One-Year,Credit Card,1,5.24,3,No,0
CUST004550,57,38974,27,43.04,Month-to-Month,Credit Card,1,6.24,3,Yes,1
CUST004551,,20,912,3,89.04,One-Year,Credit Card,2,9.09,1,No,1
CUST004552,102,$39860,50,65.83,Month-to-Month,Bank Transfer,3,16.97,4,No,0
CUST004553,39,20K,40,21.04,Month-to-Month,Credit Card,9,26.14,3,No,1
CUST004554,31,83,252,53,59.63,Two-Year,Bank Transfer,2,28.8,3,No,0
CUST004555,31,33K,55,64.06,One-Year,Bank Transfer,3,0.27,2,No,1
CUST004556,26,71,517,52,96.87,Month-to-Month,Credit Card,3,42.67,2,Yes,1
CUST004557,46,53K,57,84.27,Two-Year,Credit Card,1,8.66,3,Yes,1
CUST004558,45,20K,12,78.86,Two-Year,Credit Card,7,34.49,3,No,0
CUST004559,46,56,751,-10,64.01,Two-Year,Bank Transfer,2,16.36,1,No,0
CUST004560,49,$51891,10,98.45,Two-Year,Credit Card,1,3.84,1,No,0
CUST004561,41,89498,38,37.67,Two-Year,Electronic Check,1,13.36,5,No,0
CUST004562,42,26K,43,90.75,Two-Year,Credit Card,2,18.39,4,Yes,1
CUST004563,21,$20633,41,75.92,One-Year,Credit Card,1,13.6,4,No,0
CUST004564,45,77K,61,25.38,Month-to-Month,Electronic Check,4,7.88,5,Yes,1
CUST004565,42,$54012,35,40.54,Two-Year,Electronic Check,2,48.78,3,Yes,1
CUST004566,36,,37,74.71,Month-to-Month,Mailed Check,5,46.81,5,Yes,1
CUST004567,44,20000,22,98.32,Month-to-Month,Bank Transfer,5,21.73,2,No,1
CUST004568,,44266,51,31.84,Month-to-Month,Credit Card,2,1.61,3,Yes,0
CUST004569,57,51K,69,83.99,Month-to-Month,Credit Card,5,28.24,1,No,0
CUST004570,26,84108,28,72.14,Month-to-Month,Bank Transfer,6,21.18,1,Yes,0
CUST004571,25,$50945,63,,One-Year,Credit Card,1,5.05,4,No,0
CUST004572,36,21,899,54,91.27,Two-Year,Credit Card,4,51.97,2,No,0
CUST004573,24,$46611,24,70.6,Two-Year,Electronic Check,4,18.1,2,No,0
CUST004574,85,78K,7,20,Month-to-Month,Bank Transfer,2,4.65,3,No,1
CUST004575,30,29,692,35,20,Month-to-Month,Credit Card,4,29.88,2,Yes,1
CUST004576,26,57K,51,107.52,Two-Year,Bank Transfer,3,8.13,3,No,0
CUST004577,42,35152,3,53.36,Two-Year,Credit Card,2,31.26,2,Yes,0
CUST004578,54,62436,33,104.26,Month-to-Month,Credit Card,2,38.99,5,Yes,1
CUST004579,35,43952,51,23.76,Month-to-Month,Electronic Check,3,46.96,3,No,0
CUST004580,52,,64,57.05,One-Year,Credit Card,6,11.09,4,No,0
CUST004581,31,$44614,15,90.44,Two-Year,Credit Card,1,23.26,2,Yes,1
CUST004582,56,104,700,11,44.25,Month-to-Month,Credit Card,1,23.43,3,No,1
CUST004583,60,69888,30,61.13,Two-Year,Credit Card,39,39.49,4,No,0
CUST004584,18,20000,42,78.31,Month-to-Month,Bank Transfer,4,42.91,1,No,1
CUST004585,57,$86893,8,74.89,One-Year,Electronic Check,5,47.6,1,No,0
CUST004586,44,111405,38,87.43,One-Year,Credit Card,0,31.69,4,Yes,0
CUST004587,27,80K,28,74.02,Two-Year,Credit Card,0,30.75,5,Yes,1
CUST004588,66,88,788,59,,Two-Year,Credit Card,3,16.82,2,No,0
CUST004589,39,40265,22,114.63,Month-to-Month,Credit Card,4,69.51,5,No,1
CUST004590,37,$94850,52,70.67,Two-Year,Bank Transfer,15,39.2,5,Yes,1
CUST004591,51,49324,39,92.29,One-Year,Bank Transfer,4,34.42,4,No,0
CUST004592,35,$86534,63,60.76,Two-Year,Credit Card,2,43.28,2,Yes,0
CUST004593,62,20K,1,100.33,Month-to-Month,Bank Transfer,3,3.43,1,No,1
CUST004594,18,67,811,42,,Two-Year,Credit Card,3,44.19,4,No,1
CUST004595,39,37112,53,98.96,One-Year,Bank Transfer,1,4.53,3,No,0
CUST004596,31,90,355,44,88.17,Month-to-Month,Credit Card,2,1.57,1,No,0
CUST004597,,84295,68,52.63,Month-to-Month,Electronic Check,2,42.85,5,No,1
CUST004598,55,$100972,12,62.05,One-Year,Bank Transfer,5,53.51,4,Yes,0
CUST004599,82,,65,49.17,Month-to-Month,Bank Transfer,6,42.58,5,Yes,0
CUST004600,39,55366,4,83.82,Month-to-Month,Bank Transfer,1,19.63,3,No,1
CUST004601,48,$81462,22,59.88,Month-to-Month,Bank Transfer,2,39.57,5,No,0
CUST004602,64,58883,72,76.35,Month-to-Month,Credit Card,2,39.56,5,No,1
CUST004603,70,73925,12,87.85,Two-Year,Credit Card,1,43.64,4,No,1
CUST004604,29,29316,28,67.16,Two-Year,Electronic Check,15,18.29,4,Yes,0
CUST004605,53,44689,50,,Month-to-Month,Bank Transfer,4,58.04,1,No,1
CUST004606,44,55K,72,86.92,Two-Year,Mailed Check,3,41.12,5,Yes,0
CUST004607,59,39,482,63,76.26,Two-Year,Electronic Check,42,7.27,2,No,1
CUST004608,18,35,308,10,132.99,Month-to-Month,Credit Card,4,27.63,4,Yes,1
CUST004609,40,81055,26,69,Two-Year,Credit Card,1,41.01,4,Yes,1
CUST004610,64,20K,29,47.38,Month-to-Month,Electronic Check,3,11.33,3,Yes,1
CUST004611,,,38,20,One-Year,Bank Transfer,0,49.85,4,No,0
CUST004612,48,31,540,45,70.81,Two-Year,Credit Card,2,36.17,1,No,0
CUST004613,66,$43930,50,55.44,Month-to-Month,Electronic Check,5,13,2,Yes,1
CUST004614,33,79K,63,53.99,Two-Year,Credit Card,48,7.28,1,No,1
CUST004615,46,43989,58,97.7,Two-Year,Electronic Check,2,50.36,3,No,0
CUST004616,62,78,940,12,73.93,Month-to-Month,Bank Transfer,3,15.75,2,No,0
CUST004617,46,40K,60,34.9,One-Year,Bank Transfer,0,26.96,4,No,0
CUST004618,55,$38252,71,58.43,One-Year,Mailed Check,3,61.87,5,No,1
CUST004619,54,110291,45,49.91,Month-to-Month,Credit Card,1,17.47,5,No,0
CUST004620,31,20000,2,51.39,Month-to-Month,Bank Transfer,1,10.71,5,No,0
CUST004621,33,50090,13,26.56,One-Year,Bank Transfer,3,32.36,5,No,0
CUST004622,45,$61247,3,73.43,Two-Year,Credit Card,3,15.33,5,No,0
CUST004623,18,$77230,21,109.96,One-Year,Electronic Check,2,5.19,2,No,0
CUST004624,,49,543,10,73.1,One-Year,Credit Card,22,8.95,3,No,1
CUST004625,45,$80125,66,86.01,Month-to-Month,Credit Card,3,17.79,2,Yes,1
CUST004626,39,51K,25,58.37,Month-to-Month,Electronic Check,1,44.81,3,Yes,1
CUST004627,41,69,604,27,51.57,One-Year,Electronic Check,43,60.19,3,Yes,0
CUST004628,50,,33,65.03,Month-to-Month,Credit Card,5,30.76,2,No,1
CUST004629,44,61,908,24,,Month-to-Month,Credit Card,6,51.62,5,No,1
CUST004630,53,,56,64.53,Month-to-Month,Bank Transfer,22,31.2,4,Yes,1
CUST004631,44,32,054,22,64.77,Month-to-Month,Credit Card,3,20.04,4,No,0
CUST004632,36,,39,94.24,Month-to-Month,Credit Card,6,37.59,2,No,0
CUST004633,42,44819,5,86.79,Two-Year,Credit Card,5,6.47,4,Yes,1
CUST004634,,73K,70,44.55,Month-to-Month,Electronic Check,6,40.03,1,No,0
CUST004635,51,20K,3,104.71,Month-to-Month,Bank Transfer,4,0.18,1,No,0
CUST004636,25,24,394,67,75.16,Month-to-Month,Bank Transfer,4,43.2,5,No,1
CUST004637,43,115410,37,73.92,One-Year,Credit Card,4,13.23,5,No,0
CUST004638,32,105596,67,38.66,Month-to-Month,Credit Card,6,59.24,3,Yes,0
CUST004639,40,70511,67,84.78,One-Year,Electronic Check,1,65.01,5,No,0
CUST004640,33,20K,34,64.63,Month-to-Month,Bank Transfer,3,16.58,4,No,1
CUST004641,31,$44097,69,66.87,Two-Year,Credit Card,4,42.41,2,Yes,0
CUST004642,38,$55210,51,,Month-to-Month,Bank Transfer,3,7.76,4,No,0
CUST004643,41,50K,46,65.52,Month-to-Month,Bank Transfer,3,45.89,4,Yes,0
CUST004644,,$47000,46,62.57,One-Year,Credit Card,0,5.36,4,No,0
CUST004645,34,25,628,39,92.41,Two-Year,Credit Card,3,14.24,5,No,0
CUST004646,21,$41715,62,72.64,Two-Year,Credit Card,1,45.36,3,Yes,1
CUST004647,18,42028,37,22.77,Two-Year,Credit Card,2,8.39,1,No,0
CUST004648,36,47K,67,69.32,One-Year,Credit Card,1,10.57,4,No,0
CUST004649,38,20,000,72,56.42,Month-to-Month,Credit Card,1,21.6,4,Yes,1
CUST004650,63,370061,40,80.14,One-Year,Credit Card,45,49.6,4,No,0
CUST004651,18,75K,50,53.67,Month-to-Month,Electronic Check,3,45.83,1,Yes,1
CUST004652,43,$34787,72,69.31,Month-to-Month,Credit Card,3,15.88,2,No,1
CUST004653,37,70,863,24,,Month-to-Month,Credit Card,4,35.54,1,No,0
CUST004654,,$90414,4,92.77,One-Year,Credit Card,6,8.36,1,No,0
CUST004655,35,,11,79.39,Two-Year,Credit Card,2,20.4,3,No,1
CUST004656,64,$20000,68,76.9,Month-to-Month,Credit Card,4,20.37,3,Yes,0
CUST004657,28,36K,56,65.36,Two-Year,Electronic Check,1,37.17,4,No,0
CUST004658,18,50,987,51,111.48,One-Year,Bank Transfer,6,23.83,3,No,0
CUST004659,62,$56177,24,56.82,Two-Year,Bank Transfer,7,67.59,4,No,0
CUST004660,,54,295,18,41.01,One-Year,Bank Transfer,3,23.79,2,No,0
CUST004661,45,,56,31.87,Two-Year,Credit Card,5,26.85,4,No,0
CUST004662,51,$78379,38,115.55,One-Year,Credit Card,41,31.25,1,No,0
CUST004663,26,$65695,55,63.04,Month-to-Month,Credit Card,4,17.31,1,No,0
CUST004664,21,20000,10,79.73,Two-Year,Bank Transfer,5,12.96,3,Yes,0
CUST004665,24,92347,54,47.27,One-Year,Credit Card,5,5.65,3,No,0
CUST004666,31,20000,9,44.39,Month-to-Month,Credit Card,2,20.27,2,Yes,1
CUST004667,18,63K,35,53.08,Month-to-Month,Bank Transfer,5,7.6,4,No,1
CUST004668,59,100390,33,95.49,Two-Year,Bank Transfer,4,24.62,3,No,0
CUST004669,39,51220,63,91.47,Two-Year,Credit Card,2,49.97,5,No,0
CUST004670,69,75K,-7,43.75,Two-Year,Credit Card,1,7.15,2,No,0
CUST004671,44,$54409,5,93.34,Month-to-Month,Bank Transfer,2,30.05,4,No,1
CUST004672,58,$46022,56,72.67,Two-Year,Credit Card,4,18.21,4,No,1
CUST004673,56,54926,12,33.54,One-Year,Credit Card,3,28.94,3,Yes,1
CUST004674,27,25687,53,,Month-to-Month,Credit Card,2,26.93,2,No,0
CUST004675,33,63,620,23,86.43,Month-to-Month,Bank Transfer,3,6.44,5,Yes,0
CUST004676,24,38,208,55,47.08,One-Year,Credit Card,50,16.82,1,No,1
CUST004677,31,42K,51,72.57,One-Year,Credit Card,2,80.22,1,Yes,0
CUST004678,59,70,443,19,52.79,Two-Year,Credit Card,3,12.29,2,Yes,0
CUST004679,51,36305,71,52.01,One-Year,Credit Card,21,35.45,1,No,1
CUST004680,,42,341,11,50.21,Two-Year,Bank Transfer,4,25.7,1,No,1
CUST004681,48,81K,45,77.69,One-Year,Electronic Check,4,30.22,3,No,0
CUST004682,20,$50080,10,20,Two-Year,Credit Card,2,21.58,5,Yes,0
